model,num_shots,test_split,instruction,gold_program,pred_program,strict_valid,prompt,raw_file
Qwen/Qwen3-1.7B,16,held_test_20,"kind of turn right all the way around, then reverse a bit, then rotate right slightly, after that please reverse a tiny bit",[right:180][backward:30][right:15][backward:10],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: kind of turn right all the way around, then reverse a bit, then rotate right slightly, after that please reverse a tiny bit
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"kind of veer right a bit, and then rotate right slightly, then okay back up a little, then carefully turn right a bit",[right:45][right:15][backward:30][right:45],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: kind of veer right a bit, and then rotate right slightly, then okay back up a little, then carefully turn right a bit
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"move back for a while, and then carefully veer right all the way around, next carefully let out a bark, and then back up a lot.",[backward:60][right:180][bark:0][backward:100],[backward:10],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: move back for a while, and then carefully veer right all the way around, next carefully let out a bark, and then back up a lot.
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"okay rotate left slightly, and then um move ahead a little, then please go forward slightly, and then please turn right about a quarter turn",[left:15][forward:30][forward:10][right:45],[left:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: okay rotate left slightly, and then um move ahead a little, then please go forward slightly, and then please turn right about a quarter turn
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"okay rotate right about-face, then advance a bit, after that kind of advance some distance, next um turn right a lot.",[right:180][forward:30][forward:60][right:90],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: okay rotate right about-face, then advance a bit, after that kind of advance some distance, next um turn right a lot.
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"okay turn right a lot, and then please turn left about-face, next okay move ahead for a long while, and then let out a bark.",[right:90][left:180][forward:100][bark:0],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: okay turn right a lot, and then please turn left about-face, next okay move ahead for a long while, and then let out a bark.
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"okay veer left all the way around, after that carefully make a bark sound",[left:180][bark:0],[left:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: okay veer left all the way around, after that carefully make a bark sound
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"please rotate right about-face, then please move forward slightly, and then carefully let out a bark",[right:180][forward:10][bark:0],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: please rotate right about-face, then please move forward slightly, and then carefully let out a bark
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"turn left about a quarter turn, after that um move ahead for a while, then um turn right about a quarter turn, next back up a lot.",[left:45][forward:60][right:45][backward:100],[left:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: turn left about a quarter turn, after that um move ahead for a while, then um turn right about a quarter turn, next back up a lot.
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
Qwen/Qwen3-1.7B,16,held_test_20,"turn right a lot, then veer right a bit, after that please go backward for a while, then carefully turn right a tiny bit.",[right:90][right:45][backward:60][right:15],[right:15],True,"You are converting instructions into an action sequence program.
Output only the program, with no extra text.
Program format: concatenate bracketed calls with no separators.
Each call format: [tool:value]
Allowed tools: forward, backward, left, right, bark
Allowed values for forward/backward: 10, 30, 60, 100
Allowed values for left/right: 15, 45, 90, 180
Allowed value for bark: 0
Example format only: [left:45][forward:60][bark:0]

Instruction: okay rotate left about a right angle, after that um let out a bark, then okay move back a tiny bit, next um move ahead a bit.
Action sequence: [left:90][bark:0][backward:10][forward:30]

Instruction: carefully rotate left a lot, next advance some distance, and then kind of rotate right slightly, next veer left a bit
Action sequence: [left:90][forward:60][right:15][left:45]

Instruction: um veer right slightly, then please turn right about-face, after that please move ahead for a long while
Action sequence: [right:15][right:180][forward:100]

Instruction: First, veer left slightly. Then, advance a bit. After that, advance just a little. Next, rotate right about a quarter turn.
Action sequence: [left:15][forward:30][forward:10][right:45]

Instruction: First, back up for a while. Then, bark. After that, rotate left a lot. Next, rotate right about a quarter turn.
Action sequence: [backward:60][bark:0][left:90][right:45]

Instruction: First, move ahead slightly. Then, veer left a bit. After that, go backward for a long while.
Action sequence: [forward:10][left:45][backward:100]

Instruction: First, veer right about-face. Then, bark. After that, turn right a tiny bit. Next, move back a bit.
Action sequence: [right:180][bark:0][right:15][backward:30]

Instruction: rotate right about-face, then back up for a long while, after that move ahead a lot
Action sequence: [right:180][backward:100][forward:100]

Instruction: um veer right a lot, and then veer left a bit, next okay veer right a tiny bit.
Action sequence: [right:90][left:45][right:15]

Instruction: okay move ahead slightly, then please reverse a tiny bit, then kind of turn left a lot
Action sequence: [forward:10][backward:10][left:90]

Instruction: First, rotate right a lot. Then, move back a tiny bit. After that, let out a bark.
Action sequence: [right:90][backward:10][bark:0]

Instruction: veer right a lot, after that um move back for a long while, after that kind of back up just a little.
Action sequence: [right:90][backward:100][backward:10]

Instruction: kind of move forward a bit, next kind of move forward for a long while, after that kind of rotate right slightly.
Action sequence: [forward:30][forward:100][right:15]

Instruction: kind of go forward slightly, then okay veer right slightly.
Action sequence: [forward:10][right:15]

Instruction: First, veer right a bit. Then, go forward for a while. After that, rotate right about a quarter turn.
Action sequence: [right:45][forward:60][right:45]

Instruction: First, make a bark sound. Then, rotate right a bit.
Action sequence: [bark:0][right:45]

Instruction: turn right a lot, then veer right a bit, after that please go backward for a while, then carefully turn right a tiny bit.
Action sequence:",qwen3_raw_17b_20_Qwen_Qwen3-1.7B_data_held_test_20.jsonl_shot16.jsonl
